State,City,County,Year,SO,NO,CO,O3,Latitude,Longitude
New Jersey,Newark,Essex,2003,5.91482308333,29.7927726667,0.659949583333,0.0139119930556,40.736101,-74.22509
New York,New York,Bronx,2003,8.60641778022,26.670730717,0.75564735989,0.0167873791209,40.819329,-73.920355
New York,New York,Queens,2003,7.26988717891,26.801515901,0.635000728435,0.0182249520767,40.75,-73.866667
New York,Holtsville,Suffolk,2003,6.22418551935,14.4384675065,0.162812070968,0.0293735580645,40.922326,-72.637078
North Carolina,Winston-Salem,Forsyth,2003,5.55422676923,10.7626342308,0.478834811966,0.033718,36.101817,-80.28762
North Carolina,Charlotte,Mecklenburg,2003,1.90649787307,12.3753909288,0.485827879257,0.029822126935,35.26002,-80.804151
Oklahoma,Park Hill,Cherokee,2003,0.310830422764,5.31822615447,0.0142953739837,0.0340002926829,35.8093,-95.076549
Oklahoma,Ponca City,Kay,2003,2.06876372024,5.63522464286,0.0537761488095,0.0361123869048,36.736868,-97.18908
Oklahoma,Miami,Ottawa,2003,0.44997096124,8.09351714729,0.0554168372093,0.0360925581395,36.842401,-94.854482
Pennsylvania,Pittsburgh,Allegheny,2003,8.74994077612,19.6551973234,0.283924333333,0.0260850149254,40.418119,-80.052576
Pennsylvania,Beaver Falls,Beaver,2003,4.67919226168,13.3164281682,0.30405311215,0.0233969626168,40.7503413,-80.5000669
Pennsylvania,Reading,Berks,2003,5.44150483575,15.7600734541,0.324218908213,0.0241217004831,40.357242,-75.940153
Pennsylvania,Altoona,Blair,2003,3.91916768692,9.32093707477,0.0859813130841,0.0269288317757,40.489433,-78.349874
Pennsylvania,Bristol,Bucks,2003,5.7786369108,12.1006469108,0.257314126761,0.0285497042254,40.115859,-74.853608
Pennsylvania,Johnstown,Cambria,2003,5.9081033619,10.7504758952,0.393105414286,0.0252096904762,40.412707,-78.854245
Pennsylvania,Scranton,Lackawanna,2003,3.10078261215,12.193712,0.106873065421,0.0264715654206,41.401881,-75.637626
Pennsylvania,Lancaster,Lancaster,2003,2.77653020755,11.9437011085,0.275569957547,0.0288410896226,40.076553,-76.31068
Pennsylvania,New Castle,Lawrence,2003,7.2964508271,13.4362223271,0.358021775701,0.0243829672897,40.964516,-80.300736
Pennsylvania,Norristown,Montgomery,2003,3.02338261765,14.6325996814,0.492989235294,0.0258885833333,40.149154,-75.356627
Pennsylvania,Freemansburg,Northampton,2003,2.32262375829,11.6891675166,0.171726611374,0.0272119194313,40.626488,-75.345735
Pennsylvania,Philadelphia,Philadelphia,2003,5.06360438226,23.9783363761,0.470803764526,0.0158512079511,40.001811,-75.11787
Pennsylvania,Charleroi,Washington,2003,4.70283024762,10.3728733476,0.0582737952381,0.0272729095238,40.135834,-79.932907
Pennsylvania,Greensburg,Westmoreland,2003,7.6971246028,12.8489399065,0.0447429719626,0.0280434205607,40.347017,-79.500729
Pennsylvania,York,York,2003,3.35108041905,14.0050891381,0.297712580952,0.0282404047619,40.001615,-76.689918
South Carolina,Not in a city,Charleston,2003,0.680078633028,2.33563383486,0.261831110092,0.0320239174312,32.780326,-79.940844
Tennessee,Not in a city,Haywood,2003,1.17725409836,2.75292918033,1.0,0.0391072295082,35.633418,-89.276381
Tennessee,Not in a city,Meigs,2003,1.39038461538,7.37975069231,1.0,0.0281163846154,35.484053,-84.84546
Texas,Dallas,Dallas,2003,0.964062796034,18.2638195354,0.424879696884,0.0261910339943,32.781179,-96.790329
Texas,El Paso,El Paso,2003,0.613835140556,14.969540407,0.378293437775,0.0304776749634,31.763608,-106.484592
Texas,Houston,Harris,2003,6.10048617737,14.0601949052,0.674559761468,0.0207004587156,29.813142,-95.309789
Arizona,Scottsdale,Maricopa,2004,1.96497277863,23.4887473302,0.594243427481,0.020435898855,33.420061,-111.792658
Arizona,Tucson,Pima,2004,1.16152489863,15.3169952082,0.394748852055,0.0258000520548,32.169577,-110.875093
California,Pittsburg,Contra Costa,2004,1.55357820332,10.9384143375,0.452762744813,0.0222573340249,38.00307,-121.917219
California,Calexico,Imperial,2004,0.243274312329,15.1669069288,0.680947583562,0.0245380246575,32.946832,-115.518355
California,Los Angeles,Los Angeles,2004,3.13903055011,28.0958494447,0.652997481069,0.0244654550854,33.973951,-118.248405
California,Costa Mesa,Orange,2004,1.55542675439,15.7795215205,0.473564511696,0.030588002924,33.640302,-117.769442
California,Rubidoux,Riverside,2004,3.4119812648,17.3646647664,0.786685781931,0.028448682243,33.9958669,-117.4262714
California,Arden-Arcade,Sacramento,2004,0.58198840625,13.5489367042,0.45782331875,0.0243625729167,38.600807,-121.377037
California,Victorville,San Bernardino,2004,0.872857801105,21.087435674,0.349003361878,0.030990558011,34.491985,-114.754916
California,San Diego,San Diego,2004,4.1131741976,19.7673193527,0.854123775623,0.0264985946445,32.709355,-117.232764
California,San Francisco,San Francisco,2004,1.99532819593,15.7764735712,0.407538622921,0.0196248724584,37.784827,-122.727802
California,Vandenberg Air Force Base,Santa Barbara,2004,0.321774568781,4.94331465788,0.258152381326,0.0330416108339,34.75821,-120.516395
California,Davenport,Santa Cruz,2004,0.860172601286,4.35485579743,0.3410675209,0.0254662540193,37.097536,-122.24338
California,Vallejo,Solano,2004,1.24490931781,11.8536852466,0.477260457534,0.0205173479452,38.158221,-122.280383
California,Not in a city,Ventura,2004,0.133793291667,13.1794055972,0.346379736111,0.0226545138889,34.330829,-119.358352
Colorado,Welby,Adams,2004,1.89604159942,21.6366702135,0.614829868421,0.0172260555556,39.872535,-105.034487
District Of Columbia,Washington,District of Columbia,2004,6.49116139669,20.9420503829,0.613537380165,0.0195280137741,38.911936,-77.016719
Florida,Winter Park,Orange,2004,0.650223630986,9.52567385352,0.518649304225,0.0259642957746,28.602327,-81.35874
Illinois,Cicero,Cook,2004,5.52813814783,23.3983088783,0.854366191304,0.0214453304348,41.811929,-87.68732
Illinois,East Saint Louis,Saint Clair,2004,3.27548014763,15.8723559694,0.396235066852,0.0201233426184,38.612317,-90.115857
Indiana,Indianapolis (Remainder),Marion,2004,4.74980364085,13.796322162,0.564784542254,0.0304781549296,39.762392,-86.143736
Kansas,Not in a city,Linn,2004,1.08175785185,3.28644743434,0.236202818182,0.0262631717172,38.089756,-95.007693
Kansas,Kansas City,Wyandotte,2004,2.9884666954,14.8703922299,0.500879827586,0.0227188563218,39.145049,-94.688896
Louisiana,Baton Rouge,East Baton Rouge,2004,3.47018983242,15.816407956,0.559348472527,0.0222424725275,30.44924,-91.185607
Massachusetts,Boston,Suffolk,2004,3.64191156369,16.8233177134,0.193577111465,0.0208940254777,42.370567,-71.026964
Michigan,Grand Rapids,Kent,2004,0.852775942197,12.1349672197,0.30732083815,0.0267669595376,42.984226,-85.629101
Michigan,Detroit,Wayne,2004,4.02764320238,17.1254536012,0.39839835119,0.0250647202381,42.239933,-83.150823
Missouri,Breckenridge Hills,Saint Louis,2004,3.47381192523,11.4339040841,0.619958313084,0.0261406121495,38.714496,-90.367338
Missouri,St. Louis,St. Louis City,2004,3.42620729907,16.320064743,0.478098271028,0.0252690514019,38.627003,-90.199402
New Hampshire,Manchester,Hillsborough,2004,2.34454096175,9.74009324044,0.255882934426,0.0268596174863,42.9956397,-71.4547891
New Jersey,Camden,Camden,2004,5.59456359483,19.231878954,0.516080836207,0.021997066092,39.950912,-75.118869
New York,New York,Bronx,2004,8.64497273829,24.4092090771,0.622950413223,0.0163566584022,40.819329,-73.920355
New York,New York,Queens,2004,5.41287958876,24.8035355503,0.530815943787,0.0182294497041,40.75,-73.866667
New York,Holtsville,Suffolk,2004,6.74227187742,12.5614814581,0.114809906452,0.0299370451613,40.922326,-72.637078
North Carolina,Winston-Salem,Forsyth,2004,3.30985689888,9.01137225843,0.427487539326,0.0307300786517,36.101817,-80.28762
North Carolina,Charlotte,Mecklenburg,2004,2.10623995719,11.0704033945,0.439880061162,0.0308324159021,35.26002,-80.804151
Oklahoma,Park Hill,Cherokee,2004,0.748316159204,5.01401465174,0.00878247761194,0.0306556865672,35.8093,-95.076549
Oklahoma,Ponca City,Kay,2004,2.0963405,4.15074373026,0.0203702105263,0.0365238223684,36.736868,-97.18908
Oklahoma,Miami,Ottawa,2004,0.339178410909,6.27614938545,0.0159191963636,0.0315435854545,36.842401,-94.854482
Pennsylvania,Pittsburgh,Allegheny,2004,5.42873904455,19.345990797,0.345963108911,0.0234012623762,40.418119,-80.052576
Pennsylvania,Beaver Falls,Beaver,2004,6.58642924299,13.5060058692,0.27730882243,0.0207785794393,40.7503413,-80.5000669
Pennsylvania,Reading,Berks,2004,7.21456928037,15.316374771,0.385315107477,0.0242276401869,40.357242,-75.940153
Pennsylvania,Altoona,Blair,2004,3.0544716215,9.32637939252,0.295093448598,0.0264971121495,40.489433,-78.349874
Pennsylvania,Bristol,Bucks,2004,1.66669740845,13.2706940751,0.357947488263,0.0254661408451,40.115859,-74.853608
Pennsylvania,Johnstown,Cambria,2004,5.29539509662,10.4565935507,0.315649898551,0.024499531401,40.412707,-78.854245
Pennsylvania,Scranton,Lackawanna,2004,3.25939805634,9.92660502347,0.28438315493,0.0247475962441,41.401881,-75.637626
Pennsylvania,Lancaster,Lancaster,2004,3.91398347087,11.3429742379,0.298519665049,0.0292901456311,40.076553,-76.31068
Pennsylvania,New Castle,Lawrence,2004,6.04996662617,13.8377815514,0.427024911215,0.0224661121495,40.964516,-80.300736
Pennsylvania,Norristown,Montgomery,2004,1.97179988571,11.6545133429,0.235363795238,0.0269286619048,40.149154,-75.356627
Pennsylvania,Freemansburg,Northampton,2004,3.36496995794,11.5171253738,0.254116070093,0.0284829299065,40.626488,-75.345735
Pennsylvania,Philadelphia,Philadelphia,2004,5.02419563483,22.6426996011,0.455494691011,0.0151224606742,40.001811,-75.11787
Pennsylvania,Charleroi,Washington,2004,6.26545516355,10.7441508505,0.305453551402,0.0254599018692,40.135834,-79.932907
Pennsylvania,Greensburg,Westmoreland,2004,5.37175318317,12.122926604,0.145003480198,0.0264113217822,40.347017,-79.500729
Pennsylvania,York,York,2004,3.94003832039,12.9455728495,0.440381558252,0.0300383058252,40.001615,-76.689918
Texas,Dallas,Dallas,2004,0.857260920732,16.3900940793,0.40691929878,0.0224203018293,32.781179,-96.790329
Texas,El Paso,El Paso,2004,0.397744150628,13.3079032441,0.336085828452,0.0283326987448,31.763608,-106.484592
Texas,Houston,Harris,2004,6.51718112791,12.3360405378,0.306400200581,0.0194999593023,29.813142,-95.309789
Arizona,Phoenix,Maricopa,2005,2.23405563695,23.55575887,0.702842812442,0.0231888375116,33.703967,-112.351835
Arizona,Tucson,Pima,2005,0.711672739011,14.8664986181,0.375652467033,0.0254326923077,32.169577,-110.875093
California,Pittsburg,Contra Costa,2005,1.7604866772,10.3845445371,0.36707745261,0.02195025,38.00307,-121.917219
California,Calexico,Imperial,2005,0.217796669516,14.8474661054,0.650086413105,0.0260628774929,32.946832,-115.518355
California,Los Angeles,Los Angeles,2005,2.70152284567,23.4089384547,0.597199310035,0.0213445211073,33.973951,-118.248405
California,Costa Mesa,Orange,2005,1.25821858182,13.1230584939,0.298365642424,0.0291295212121,33.640302,-117.769442
California,Rubidoux,Riverside,2005,3.39647829859,21.9034496563,0.536634729577,0.0271112309859,33.9958669,-117.4262714
California,Arden-Arcade,Sacramento,2005,0.704688618541,11.4118268815,0.526953852584,0.0210263662614,38.600807,-121.377037
California,Victorville,San Bernardino,2005,0.840946548476,19.1740440194,0.3266893241,0.0319320138504,34.491985,-114.754916
California,San Diego,San Diego,2005,3.43521738565,20.3941949751,0.820688552153,0.0261256545455,32.709355,-117.232764
California,San Francisco,San Francisco,2005,1.16712568182,14.470976589,0.363375556818,0.0209053390152,37.784827,-122.727802
California,Vandenberg Air Force Base,Santa Barbara,2005,0.265611521679,4.40630762285,0.203842748796,0.0326665044735,34.75821,-120.516395
California,Davenport,Santa Cruz,2005,1.13109571471,3.79768742342,0.360311603604,0.0246244684685,37.097536,-122.24338
California,Vallejo,Solano,2005,1.18179708696,10.5835989565,0.443386742029,0.0203440144928,38.158221,-122.280383
Colorado,Welby,Adams,2005,1.47777042388,20.3522954149,0.574155086567,0.0207507402985,39.872535,-105.034487
Colorado,Denver,Denver,2005,2.81445404571,31.5867134571,0.708802,0.0151625542857,39.726303,-104.856808
District Of Columbia,Washington,District of Columbia,2005,4.51278477008,20.8230629335,0.851057249307,0.0216809030471,38.911936,-77.016719
Florida,Winter Park,Orange,2005,0.529404816667,8.64244569444,0.564886130556,0.0270331194444,28.602327,-81.35874
Illinois,Cicero,Cook,2005,4.67831613615,23.1326847371,0.479349239437,0.0274517370892,41.811929,-87.68732
Illinois,East Saint Louis,Saint Clair,2005,4.98922892308,14.7372771624,0.445572022792,0.0228690997151,38.612317,-90.115857
Indiana,Indianapolis (Remainder),Marion,2005,4.72757477049,13.2330287322,0.423406185792,0.0329366065574,39.762392,-86.143736
Kansas,Not in a city,Linn,2005,0.538168670139,2.81552765625,0.241271232639,0.0294429895833,38.089756,-95.007693
Kansas,Kansas City,Wyandotte,2005,3.56980099164,17.4943006295,0.499465986072,0.0236045626741,39.145049,-94.688896
Louisiana,Baton Rouge,East Baton Rouge,2005,4.41494003333,15.6749037528,0.408271583333,0.0240450888889,30.44924,-91.185607
Louisiana,Kenner,Jefferson,2005,1.65712189815,10.2587394722,0.688912212963,0.0298143888889,29.960753,-90.155857
Massachusetts,Boston,Suffolk,2005,1.97632981322,18.6701454109,0.272808738506,0.0201042787356,42.370567,-71.026964
Michigan,Grand Rapids,Kent,2005,1.05853629677,13.3245216323,0.300618290323,0.0319702193548,42.984226,-85.629101
Michigan,Detroit,Wayne,2005,4.23917253846,17.8881244675,0.35230152071,0.0278222130178,42.239933,-83.150823
Missouri,Sunset Hills,Saint Louis,2005,2.24747621963,10.8897800748,0.568114523364,0.0335850654206,38.714496,-90.367338
Missouri,St. Louis,St. Louis City,2005,4.15478720657,14.3827645446,0.402724985915,0.0316787605634,38.627003,-90.199402
New Hampshire,Manchester,Hillsborough,2005,3.01123847,9.10880161,0.46083867,0.0263453,42.9956397,-71.4547891
New Jersey,Camden,Camden,2005,4.93216054489,19.8075781641,0.466636557276,0.0239629133127,39.950912,-75.118869
New York,New York,Bronx,2005,8.51416722769,26.8618462246,0.578226569231,0.0183928830769,40.819329,-73.920355
New York,New York,Queens,2005,6.31839695745,24.6160689544,0.524133246201,0.0201022948328,40.75,-73.866667
New York,Holtsville,Suffolk,2005,7.24040206612,13.4506007245,0.121618250689,0.0288359283747,40.922326,-72.637078
North Carolina,Charlotte,Mecklenburg,2005,2.17208144393,12.3999009486,0.515595341121,0.0321581682243,35.26002,-80.804151
Oklahoma,Park Hill,Cherokee,2005,0.4888365,8.40640312847,0.0166279270833,0.0325476388889,35.8093,-95.076549
Oklahoma,Miami,Ottawa,2005,0.270416358333,7.505919775,0.021028325,0.0374772166667,36.842401,-94.854482
Pennsylvania,Pittsburgh,Allegheny,2005,8.1475495303,20.5913463838,0.121308383838,0.0257446111111,40.418119,-80.052576
Pennsylvania,Beaver Falls,Beaver,2005,5.61209468246,15.1964246303,0.410852350711,0.0240046018957,40.7503413,-80.5000669
Pennsylvania,Reading,Berks,2005,6.49391183178,16.4074137243,0.421915275701,0.0275527149533,40.357242,-75.940153
Pennsylvania,Altoona,Blair,2005,4.21395771635,9.11144465385,0.166557120192,0.0270485048077,40.489433,-78.349874
Pennsylvania,Bristol,Bucks,2005,3.9952204717,13.4617704245,0.0911603915094,0.0280871132075,40.115859,-74.853608
Pennsylvania,Johnstown,Cambria,2005,4.97605418224,9.87253670561,0.224805635514,0.0262687990654,40.412707,-78.854245
Pennsylvania,Erie,Erie,2005,8.59586141509,11.1079304575,0.430456273585,0.0358428490566,42.087337,-80.087341
Pennsylvania,Scranton,Lackawanna,2005,2.56599593659,9.88889097073,0.126462741463,0.0294382829268,41.401881,-75.637626
Pennsylvania,Lancaster,Lancaster,2005,3.7347196934,10.7542189764,0.239485099057,0.0314139292453,40.076553,-76.31068
Pennsylvania,New Castle,Lawrence,2005,5.92946429048,13.9275929952,0.193826890476,0.0262108285714,40.964516,-80.300736
Pennsylvania,Norristown,Montgomery,2005,4.76048890291,13.2057741068,0.185444218447,0.0294558252427,40.149154,-75.356627
Pennsylvania,Freemansburg,Northampton,2005,6.21350354067,11.7714042249,0.103789330144,0.0278968086124,40.626488,-75.345735
Pennsylvania,Philadelphia,Philadelphia,2005,4.30468016923,21.2085469885,0.410131523077,0.0188674807692,40.001811,-75.11787
Pennsylvania,Charleroi,Washington,2005,8.30405359709,11.2749102621,0.0833917669903,0.0269519271845,40.135834,-79.932907
Pennsylvania,Greensburg,Westmoreland,2005,6.07617546479,11.7080455211,0.0732905070423,0.0280269953052,40.347017,-79.500729
Pennsylvania,York,York,2005,4.37847740758,14.0301207441,0.0504005876777,0.0334574976303,40.001615,-76.689918
Texas,Dallas,Dallas,2005,0.83784997281,16.9359758822,0.40893507855,0.0262886827795,32.781179,-96.790329
Texas,El Paso,El Paso,2005,0.597745388889,13.4363307,0.354984454167,0.0310333458333,31.763608,-106.484592
Texas,Houston,Harris,2005,7.13245062824,11.8744772709,0.13437926513,0.0199232536023,29.813142,-95.309789
Arizona,Phoenix,Maricopa,2006,2.03484849124,22.4504474545,0.613911313485,0.0245988835377,33.703967,-112.351835
Arizona,Tucson,Pima,2006,0.614257898352,15.7326867637,0.362737763736,0.0271519917582,32.169577,-110.875093
California,Pittsburg,Contra Costa,2006,1.72500615079,10.57617766,0.382271507882,0.0243766936258,38.00307,-121.917219
California,Eureka,Humboldt,2006,0.0892856875,5.4629855625,0.533545875,0.018947125,40.646324,-124.025773
California,Calexico,Imperial,2006,1.03929777994,13.9742255961,0.61659302507,0.0233121002786,32.946832,-115.518355
California,Los Angeles,Los Angeles,2006,1.43436654213,23.2187184951,0.549494080056,0.0211710807584,33.973951,-118.248405
California,Costa Mesa,Orange,2006,1.30987373563,14.3825645747,0.327774893678,0.0267164511494,33.640302,-117.769442
California,Rubidoux,Riverside,2006,1.35151309066,19.8565365357,0.595695197802,0.0269755879121,33.9958669,-117.4262714
California,Arden-Arcade,Sacramento,2006,0.607015825424,12.0864097593,0.467468655932,0.0259241101695,38.600807,-121.377037
California,Victorville,San Bernardino,2006,0.960478550964,19.7329631377,0.339575710744,0.031515677686,34.491985,-114.754916
California,San Diego,San Diego,2006,3.35539565169,20.4412179335,0.746995930712,0.0272980187266,32.709355,-117.232764
California,San Francisco,San Francisco,2006,1.3067275,16.0862639066,0.520869722527,0.0208563324176,37.784827,-122.727802
California,Vandenberg Air Force Base,Santa Barbara,2006,0.250890299175,4.29619300206,0.134063509629,0.0342791678129,34.75821,-120.516395
California,Davenport,Santa Cruz,2006,1.22621464067,3.87200007242,0.406413947075,0.0266518746518,37.097536,-122.24338
California,Vallejo,Solano,2006,0.993782700549,11.564032489,0.492300035714,0.0214738131868,38.158221,-122.280383
Colorado,Welby,Adams,2006,1.34178257843,19.7973554869,0.51357824183,0.0223332385621,39.872535,-105.034487
Colorado,Denver,Denver,2006,2.76233106287,29.1200090599,0.630188152695,0.0188277095808,39.726303,-104.856808
Connecticut,New Haven,New Haven,2006,3.17044763743,17.4540738713,0.481567333333,0.0261052807018,41.384381,-72.862644
District Of Columbia,Washington,District of Columbia,2006,4.50126079945,15.975968956,1.11877862363,0.0267438434066,38.911936,-77.016719
Florida,Winter Park,Orange,2006,0.382884285714,8.5063954533,0.389236983516,0.0292317252747,28.602327,-81.35874
Illinois,Cicero,Cook,2006,3.72126168692,21.0529766215,0.224454836449,0.0198817429907,41.811929,-87.68732
Illinois,East Saint Louis,Saint Clair,2006,2.03484351039,15.0878039228,0.468811807122,0.0219902551929,38.612317,-90.115857
Indiana,Indianapolis (Remainder),Marion,2006,9.89090901734,13.9442227688,0.654270763006,0.0242122774566,39.762392,-86.143736
Iowa,Davenport,Scott,2006,0.4449008,8.22570526667,0.200555566667,0.0161481333333,41.527232,-90.573686
Kansas,Not in a city,Linn,2006,0.512375834356,2.70431195092,0.272811380368,0.0348386441718,38.089756,-95.007693
Kansas,Kansas City,Wyandotte,2006,4.57562792775,15.1566735838,0.42737233815,0.0242651936416,39.145049,-94.688896
Louisiana,Baton Rouge,East Baton Rouge,2006,3.61979044077,15.3093574601,0.346541774105,0.0229301349862,30.44924,-91.185607
Louisiana,Kenner,Jefferson,2006,1.03145603846,11.1484348846,0.741506423077,0.0242852307692,29.960753,-90.155857
Maine,Presque Isle,Aroostook,2006,0.808385633218,2.3352776955,0.178989937716,0.0262635121107,46.6667081,-68.5000439
Maryland,Essex,Baltimore,2006,3.92355819136,11.4151637037,0.359375259259,0.0333240802469,39.496406,-76.486624
Massachusetts,Boston,Suffolk,2006,2.39039659053,18.6681503482,0.458251766017,0.0176611281337,42.370567,-71.026964
Michigan,Grand Rapids,Kent,2006,0.763924661202,11.7199920328,0.349812961749,0.0297191748634,42.984226,-85.629101
Michigan,Detroit,Wayne,2006,3.14531650299,13.4275419222,0.281849934132,0.0245954191617,42.239933,-83.150823
Missouri,St. Louis,St. Louis City,2006,3.2958024434,13.1772907453,0.418481400943,0.0286992075472,38.627003,-90.199402
New Hampshire,Manchester,Hillsborough,2006,1.4869458046,7.25736652299,0.350752798851,0.0284262126437,42.9956397,-71.4547891
New Jersey,Camden,Camden,2006,3.893195,17.472137257,0.377604002793,0.0245260446927,39.950912,-75.118869
New York,New York,Bronx,2006,6.58251446685,24.8326396077,0.504474033149,0.0190578646409,40.819329,-73.920355
New York,New York,Queens,2006,5.17970780747,23.634297046,0.450990652299,0.0199077873563,40.75,-73.866667
New York,Holtsville,Suffolk,2006,3.07811806239,12.7192289743,0.115405721101,0.0293132311927,40.922326,-72.637078
North Carolina,Charlotte,Mecklenburg,2006,2.65935710673,12.2907805151,0.498268392111,0.0323696705336,35.26002,-80.804151
Oklahoma,Park Hill,Cherokee,2006,2.14640812632,5.9619448,0.0114873526316,0.0347808947368,35.8093,-95.076549
Oklahoma,Tulsa,Tulsa,2006,1.30778224638,12.9812203188,0.383574855072,0.0189925797101,36.063095,-95.804231
Pennsylvania,Pittsburgh,Allegheny,2006,6.85114311538,15.8882444904,0.269066504808,0.0265221153846,40.418119,-80.052576
Pennsylvania,Beaver Falls,Beaver,2006,6.48731442408,12.9587401937,0.102853596859,0.0225631151832,40.7503413,-80.5000669
Pennsylvania,Reading,Berks,2006,4.913805125,17.1214334062,0.3313701875,0.02990746875,40.357242,-75.940153
Pennsylvania,Altoona,Blair,2006,4.82218490909,9.49798892424,0.180250717172,0.0268796262626,40.489433,-78.349874
Pennsylvania,Bristol,Bucks,2006,3.48994772362,14.2657649447,0.164955522613,0.0297913115578,40.115859,-74.853608
Pennsylvania,Johnstown,Cambria,2006,6.7075057767,9.27148053398,0.297549703883,0.0272198834951,40.412707,-78.854245
Pennsylvania,Not in a city,Dauphin,2006,3.81531670755,11.308985283,0.25989625,0.0275399811321,40.361876,-76.895539
Pennsylvania,Erie,Erie,2006,7.78492535749,10.312196715,0.29365268599,0.0335678743961,42.087337,-80.087341
Pennsylvania,Scranton,Lackawanna,2006,3.98488568627,8.88172164706,0.219611857843,0.0291624019608,41.401881,-75.637626
Pennsylvania,Lancaster,Lancaster,2006,4.17206556542,10.8074425093,0.283089504673,0.0314200280374,40.076553,-76.31068
Pennsylvania,New Castle,Lawrence,2006,4.74114419431,13.8138691043,0.284743113744,0.024613521327,40.964516,-80.300736
Pennsylvania,Wilkes-Barre,Luzerne,2006,2.72582215827,8.59506748201,0.177458021583,0.0303590359712,41.203631,-75.88434
Pennsylvania,Norristown,Montgomery,2006,6.341703875,12.9694239583,0.212753770833,0.0310136041667,40.149154,-75.356627
Pennsylvania,Freemansburg,Northampton,2006,3.26187654502,10.2536593981,0.0276856303318,0.0246914170616,40.626488,-75.345735
Pennsylvania,Philadelphia,Philadelphia,2006,4.215785375,20.6318868083,0.410486102778,0.0195330666667,40.001811,-75.11787
Pennsylvania,Charleroi,Washington,2006,6.33893918779,11.2168456479,0.186188042254,0.0279931361502,40.135834,-79.932907
Pennsylvania,Greensburg,Westmoreland,2006,4.37068646729,9.72863313084,0.0980529672897,0.0289667149533,40.347017,-79.500729
Pennsylvania,York,York,2006,4.68316149528,13.0658879764,0.298038622642,0.0296770660377,40.001615,-76.689918
South Carolina,Not in a city,Charleston,2006,1.21174077522,2.04638285303,0.14590518732,0.0335581498559,32.780326,-79.940844
Texas,Dallas,Dallas,2006,0.708155539735,15.2988738907,0.343070112583,0.0282760364238,32.781179,-96.790329
Texas,El Paso,El Paso,2006,0.276578303817,12.9327908321,0.298626364885,0.0305966305344,31.763608,-106.484592
Texas,Houston,Harris,2006,4.02702400633,13.2916467532,0.189571026899,0.0193117610759,29.813142,-95.309789
Virginia,McLean,Fairfax,2006,4.18874863217,12.2909588796,0.495852095014,0.0248160620884,38.935202,-77.18672
Virginia,Alexandria,Alexandria City,2006,1.95701991503,17.9758847974,0.314486202614,0.0309868039216,38.82045,-77.050552
Wisconsin,Milwaukee,Milwaukee,2006,2.61852133429,14.776934487,0.353698642651,0.0231191325648,43.011264,-87.958409
Country Of Mexico,Mexicali,BAJA CALIFORNIA NORTE,2006,1.60916664862,20.4583699915,0.895248006369,0.0230210774947,32.6245389,-115.4522623
Arizona,Phoenix,Maricopa,2007,1.75683859474,21.6878737536,0.586565857612,0.0225209989047,33.703967,-112.351835
Arizona,Tucson,Pima,2007,0.92927331044,13.3798733077,0.316834791209,0.028644271978,32.169577,-110.875093
Arkansas,North Little Rock,Pulaski,2007,3.17383466391,10.7970984848,0.59004822865,0.0247402727273,34.766561,-92.262899
California,Berkeley,Alameda,2007,1.28783286957,20.7142274783,0.452480521739,0.0116562173913,37.860576,-122.29673
California,Pittsburg,Contra Costa,2007,1.24252403571,10.0280144073,0.33369068956,0.0236935961538,38.00307,-121.917219
California,Fresno,Fresno,2007,0.664148178808,15.169339043,0.202324963576,0.0322371291391,36.8411,-119.801015
California,Eureka,Humboldt,2007,0.319147809917,3.31432833058,0.336658280992,0.0215082438017,40.646324,-124.025773
California,Calexico,Imperial,2007,0.818911166667,14.5527781139,0.777618705556,0.0264553805556,32.946832,-115.518355
California,Los Angeles,Los Angeles,2007,1.81340803011,23.1371223591,0.483938024373,0.0222351799283,33.973951,-118.248405
California,Costa Mesa,Orange,2007,0.835253893557,13.233156944,0.30807547619,0.0279703529412,33.640302,-117.769442
California,Rubidoux,Riverside,2007,1.49694481563,20.5443040375,0.695967740625,0.02545280625,33.9958669,-117.4262714
California,Arden-Arcade,Sacramento,2007,0.674098189655,12.4450444034,0.432531698276,0.026936912069,38.600807,-121.377037
California,Victorville,San Bernardino,2007,0.737498826923,17.6793167473,0.237298112637,0.0327288021978,34.491985,-114.754916
California,San Diego,San Diego,2007,2.83336037861,18.3689224085,0.692597425819,0.0284364431599,32.709355,-117.232764
California,San Francisco,San Francisco,2007,1.02360814325,15.5512807961,0.445304479339,0.0200136170799,37.784827,-122.727802
California,Vandenberg Air Force Base,Santa Barbara,2007,0.302531694904,4.21969005785,0.220216946281,0.03402240427,34.75821,-120.516395
California,Davenport,Santa Cruz,2007,1.15368622802,4.00455483242,0.367446137363,0.0250662692308,37.097536,-122.24338
California,Benicia,Solano,2007,1.15429983881,9.06998910642,0.372449790297,0.0245465289515,38.1012,-122.032061
Colorado,Welby,Adams,2007,1.22033796875,20.6660268523,0.474318525568,0.0248067528409,39.872535,-105.034487
Colorado,Denver,Denver,2007,2.63583483673,26.9656648105,0.617882014577,0.0185739329446,39.726303,-104.856808
Connecticut,Westport,Fairfield,2007,0.525746005917,12.2530472426,0.232501668639,0.0283953964497,41.144496,-73.343261
Connecticut,East Hartford,Hartford,2007,0.727952699454,9.11547682514,0.269606814208,0.030036295082,42.004978,-72.896907
